date,y,q,k,etat_trafic,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,bike,day,month,year,weekday
2021-10-27,32.158333328333335,1299.832218979859,9.582028500345375,1.2899067176282126,19.0,11.0,12.0,11.0,17.0,18.0,0.0,79.0,10.0,1025.0,12.5,19.0,10.0,10.0,0.0,5.0,8.7,17:39:00,7:30:00,11.0,1299.6234126984127,27,10,2021,2
2021-10-28,24.7999999975,1293.1594763193264,10.36316085952223,1.331296315362904,20.0,10.0,17.0,10.0,17.0,18.0,0.0,78.0,10.0,1021.0,2.0,20.0,8.0,9.0,0.0,5.0,8.7,17:37:00,7:32:00,11.0,1288.0572751322752,28,10,2021,3
2021-10-29,23.58749999833334,1211.4745973238992,5.660549190496502,1.046864561890172,17.0,12.0,23.0,12.0,17.0,14.0,0.6,72.0,9.0,1011.0,40.0,17.0,11.0,10.0,0.0,4.0,7.1,17:35:00,7:33:00,12.0,865.9998015873017,29,10,2021,4
2021-10-30,20.59999999625001,1226.0159112419333,7.830213794287117,1.189142552093781,14.0,10.0,17.0,10.0,13.0,14.0,0.6,92.0,9.0,1008.0,79.625,14.0,12.0,9.0,0.0,4.0,3.7,17:34:00,7:35:00,10.0,553.4910714285713,30,10,2021,5
2021-10-31,15.94583332916667,1186.6500478060127,6.770336960783884,1.141835907769858,18.0,10.0,26.0,10.0,17.0,16.0,2.3,92.0,10.0,1009.0,66.0,18.0,15.0,9.0,0.0,4.0,7.0,17:32:00,7:36:00,10.0,499.9016534391535,31,10,2021,6
2021-11-01,21.545833330833336,1111.6868029567454,4.863027589357661,1.0223115508829794,15.0,10.0,23.0,11.0,14.0,12.0,0.2,76.0,10.0,1005.0,40.875,15.0,8.0,8.0,0.0,4.0,7.0,17:30:00,7:38:00,10.0,563.9033730158731,01,11,2021,0
2021-11-02,27.362499995416663,1239.9690351881022,8.987873480963396,1.277289108100233,12.0,10.0,22.0,10.0,12.0,10.0,0.7,84.0,10.0,1003.0,94.375,12.0,7.0,8.0,0.0,3.0,3.7,17:29:00,7:40:00,10.0,1077.60958994709,02,11,2021,1
2021-11-03,34.81249999708334,1230.5051598920695,9.604652309544672,1.302100024014918,14.0,7.0,4.0,7.0,12.0,12.0,0.0,79.0,10.0,1007.0,10.75,14.0,5.0,7.0,0.0,4.0,8.7,17:27:00,7:41:00,8.0,1100.8608465608463,03,11,2021,2
2021-11-04,39.5916666625,1258.662554665474,10.14949459540991,1.328835691850391,12.0,6.0,19.0,6.0,11.0,10.0,0.3,82.0,10.0,1019.0,48.125,12.0,5.0,5.0,0.0,3.0,5.4,17:25:00,7:43:00,7.0,956.0386904761904,04,11,2021,3
2021-11-05,39.719047616190494,1266.890104508126,9.12672280772402,1.25661123759615,12.0,7.0,11.0,8.0,11.0,11.0,0.0,78.0,10.0,1029.0,60.625,12.0,5.0,6.0,0.0,3.0,8.7,17:24:00,7:44:00,7.0,1062.1497354497355,05,11,2021,4
2021-11-06,45.316666665000014,1280.9968097470412,7.958659907255933,1.1962361716260148,13.0,6.0,8.0,6.0,11.0,11.0,0.0,85.0,10.0,1031.0,38.875,13.0,6.0,5.0,0.0,2.0,8.7,17:22:00,7:46:00,8.0,948.8478174603176,06,11,2021,5
2021-11-07,33.11249999708334,1217.0706207403125,6.571525276215336,1.1260850797404292,13.0,9.0,15.0,10.0,13.0,11.0,0.0,86.0,10.0,1027.0,56.875,13.0,9.0,8.0,0.0,4.0,5.3,17:21:00,7:47:00,9.0,699.2815476190476,07,11,2021,6
2021-11-08,56.31249999625,844.4621902125785,3.385617354688524,1.0095952772976582,13.0,8.0,12.0,9.0,12.0,10.0,0.0,66.0,10.0,1025.0,46.25,13.0,4.0,8.0,0.0,3.0,8.7,17:19:00,7:49:00,10.0,1251.2425925925925,08,11,2021,0
2021-11-09,47.03749999666668,1228.4149677749451,9.854521134681985,1.3147787590721107,14.0,6.0,6.0,6.0,12.0,13.0,0.0,79.0,10.0,1028.0,3.875,14.0,5.0,6.0,0.0,4.0,8.7,17:18:00,7:51:00,7.0,1355.2113095238094,09,11,2021,1
2021-11-10,46.47916666166668,1283.89987868532,11.063654912897078,1.369668033771417,15.0,6.0,5.0,6.0,13.0,13.0,0.0,78.0,10.0,1027.0,0.125,15.0,5.0,6.0,0.0,4.0,8.7,17:17:00,7:52:00,7.0,1266.8439153439156,10,11,2021,2
2021-11-11,36.86666666416667,1134.6703295333723,6.260119286840849,1.1168680413079837,13.0,6.0,5.0,6.0,10.0,12.0,0.0,73.0,10.0,1028.0,23.625,13.0,5.0,6.0,0.0,3.0,7.0,17:15:00,7:54:00,7.0,783.4561507936509,11,11,2021,3
2021-11-12,30.174999996250005,1244.4577817447282,7.404317669385284,1.1668069736956703,15.0,6.0,9.0,6.0,12.0,12.0,0.0,64.0,10.0,1023.0,12.0,15.0,4.0,5.0,0.0,4.0,8.7,17:14:00,7:55:00,7.0,984.2447751322752,12,11,2021,4
2021-11-13,26.74999999750001,1199.9927096640515,6.858489319801048,1.1388549662448684,12.0,11.0,15.0,11.0,12.0,12.0,0.4,88.0,9.875,1013.0,83.75,12.0,10.0,9.0,0.0,3.0,3.6,17:13:00,7:57:00,11.0,671.8388227513227,13,11,2021,5
2021-11-14,23.7041666625,1210.091176528228,6.301948791707011,1.1204059965713395,13.0,9.0,17.0,10.0,13.0,10.0,0.0,89.0,10.0,1023.0,69.5,13.0,8.0,9.0,0.0,3.0,5.3,17:11:00,7:58:00,10.0,628.9062169312169,14,11,2021,6
2021-11-15,29.545833328333327,863.6845526437459,3.459855626319976,0.9964898197041056,12.0,7.0,13.0,7.0,11.0,10.0,0.0,90.0,10.0,1024.0,31.875,12.0,7.0,5.0,0.0,2.0,8.7,17:10:00,8:00:00,8.0,1149.7333333333331,15,11,2021,0
2021-11-16,32.21666666291667,1238.4593629721765,9.00550222053794,1.2703409916197792,10.0,6.0,8.0,6.0,9.0,10.0,0.0,90.0,10.0,1024.0,58.25,10.0,6.0,4.0,0.0,3.0,5.2,17:09:00,8:01:00,6.0,1273.8642195767195,16,11,2021,1
2021-11-17,45.74583332750001,1269.1864923897504,9.587342446943804,1.2956916990269027,12.0,9.0,10.0,10.0,12.0,11.0,0.0,90.0,10.0,1027.0,69.875,12.0,9.0,8.0,0.0,3.0,5.2,17:08:00,8:03:00,10.0,1256.4256613756615,17,11,2021,2
2021-11-18,51.57916666124999,1273.0868548308465,10.28475140699426,1.3260712537076234,12.0,6.0,8.0,6.0,9.0,11.0,0.0,85.0,10.0,1031.0,63.5,12.0,8.0,6.0,0.0,3.0,3.4,17:07:00,8:04:00,7.0,1340.4439814814816,18,11,2021,3
2021-11-19,38.29999999791668,1320.4188962389803,9.490565614886195,1.2769276108444556,12.0,8.0,4.0,9.0,11.0,12.0,0.0,87.0,10.0,1032.0,79.875,12.0,9.0,10.0,0.0,4.0,3.4,17:06:00,8:06:00,9.0,1233.314880952381,19,11,2021,4
2021-11-20,19.566666664166668,1284.7202599929851,7.990631171335778,1.193821036516408,16.0,10.0,5.0,11.0,14.0,14.0,0.0,77.0,10.0,1031.0,32.0,16.0,9.0,10.0,0.0,3.0,8.7,17:05:00,8:07:00,12.0,913.81917989418,20,11,2021,5
2021-11-21,30.42083332875001,1222.6144656835015,6.989586004230683,1.1509418919349024,9.0,6.0,13.0,8.0,9.0,8.0,0.4,90.0,9.375,1019.0,61.875,9.0,7.0,6.0,0.0,3.0,3.4,17:04:00,8:09:00,7.0,575.9129629629631,21,11,2021,6
2021-11-22,22.94999999583333,819.4045620050076,3.448177443447132,1.013296542522733,9.0,4.0,23.0,4.0,9.0,7.0,0.1,78.0,10.0,1027.0,15.375,9.0,2.0,0.0,0.0,2.0,8.7,17:03:00,8:10:00,5.0,1155.8011243386245,22,11,2021,0
2021-11-23,28.29583332916667,1227.146794580779,10.06517531054488,1.3246434077947806,9.0,2.0,17.0,2.0,7.0,8.0,0.0,73.0,10.0,1030.0,0.0,9.0,3.0,-2.0,0.0,3.0,8.7,17:02:00,8:12:00,3.0,1267.497023809524,23,11,2021,1
2021-11-24,32.95833332958334,1244.5149277117798,9.495758123792386,1.2819967148075209,8.0,3.0,11.0,3.0,8.0,6.0,0.0,82.0,10.0,1027.0,4.875,8.0,2.0,0.0,0.0,3.0,8.7,17:01:00,8:13:00,4.0,1268.1733465608463,24,11,2021,2
2021-11-25,44.96249999416667,1303.530637257859,10.016868022554394,1.3171151758869857,7.0,2.0,9.0,2.0,6.0,7.0,0.0,87.0,10.0,1013.0,64.875,7.0,3.0,0.0,0.0,3.0,6.9,17:00:00,8:15:00,3.0,1329.529894179894,25,11,2021,3
2021-11-26,31.08333332833333,1308.4281758480408,9.940093540060094,1.2961043696612633,7.0,4.0,18.0,4.0,6.0,6.0,0.0,89.0,10.0,1012.0,61.875,7.0,2.0,2.0,0.0,3.0,6.9,16:59:00,8:16:00,4.0,1153.4240740740745,26,11,2021,4
2021-11-27,27.36666666416667,1255.205449179511,8.03029282906669,1.1968110833869217,5.0,4.0,17.0,4.0,5.0,5.0,2.3,87.0,7.875,992.0,94.375,5.0,3.0,0.0,0.0,1.0,3.2,16:59:00,8:17:00,5.0,597.2373015873017,27,11,2021,5
2021-11-28,18.458333331250003,1207.4852549664522,6.79311140745013,1.138988590853433,6.0,2.0,12.0,2.0,4.0,5.0,0.4,84.0,9.0,1007.0,56.625,6.0,3.0,0.0,0.0,1.0,5.0,16:58:00,8:19:00,3.0,515.7378306878308,28,11,2021,6
2021-11-29,50.479166662083344,871.1996304369967,3.617926112998816,1.0231168240466486,6.0,2.0,12.0,2.0,5.0,5.0,0.0,80.0,10.0,1019.0,31.5,6.0,0.0,-2.0,0.0,1.0,8.4,16:57:00,8:20:00,2.0,1195.391335978836,29,11,2021,0
2021-11-30,26.9624999925,1241.6884369880522,9.4226183120582,1.2901710195154676,8.0,2.0,22.0,2.0,6.0,8.0,0.0,79.0,10.0,1021.0,82.0,8.0,6.0,-2.0,0.0,3.0,3.1,16:57:00,8:21:00,2.0,1306.3348544973546,30,11,2021,1
2021-12-01,21.70833332875,892.0570240943063,4.4295789251325175,1.0297197511483225,10.0,7.0,28.0,8.0,10.0,8.0,0.6,87.0,10.0,1013.0,90.0,10.0,6.0,4.0,0.0,2.0,3.1,16:56:00,8:23:00,8.0,1091.9948412698411,01,12,2021,2
2021-12-02,29.96666666083333,,,,6.0,3.0,15.0,5.0,6.0,4.0,0.8,78.0,9.0,1012.0,68.375,6.0,3.0,1.0,0.3,1.0,6.8,16:56:00,8:24:00,5.0,1218.9026455026456,02,12,2021,3
2021-12-03,40.23333333166667,,,,4.0,2.0,22.0,2.0,4.0,3.0,0.5,79.0,9.0,1016.0,67.0,4.0,3.0,-2.0,0.0,2.0,6.8,16:55:00,8:25:00,2.0,794.720701058201,03,12,2021,4
2021-12-04,19.062499997083336,,,,11.0,6.0,23.0,9.0,10.0,7.0,1.9,91.0,7.75,1007.0,92.5,11.0,10.0,5.0,0.0,2.0,3.1,16:55:00,8:26:00,11.0,610.8542328042329,04,12,2021,5
2021-12-05,22.483333330000004,,,,6.0,4.0,15.0,4.0,6.0,6.0,0.8,90.0,7.875,1009.0,79.875,6.0,3.0,2.0,0.0,2.0,5.0,16:55:00,8:27:00,5.0,471.7810846560847,05,12,2021,6
2021-12-06,27.887499995416665,,,,6.0,5.0,18.0,5.0,6.0,5.0,1.1,84.0,8.875,1013.0,79.125,6.0,4.0,2.0,0.0,2.0,5.0,16:54:00,8:29:00,6.0,945.3684523809524,06,12,2021,0
2021-12-07,23.229166664166677,,,,6.0,3.0,19.0,4.0,6.0,6.0,0.8,84.0,8.875,1016.0,48.625,6.0,3.0,1.0,0.0,1.0,8.2,16:54:00,8:30:00,5.0,1037.7996031746034,07,12,2021,1
2021-12-08,27.1291666625,1230.1502052659537,8.916973816968065,1.261177263398161,7.0,4.0,17.0,4.0,6.0,5.0,0.6,95.0,9.875,999.0,59.0,7.0,3.0,0.0,0.0,2.0,8.2,16:54:00,8:31:00,4.0,1183.4214947089947,08,12,2021,2
2021-12-09,35.87083332999999,1222.8835511631962,10.174812692541432,1.3237895081873354,7.0,3.0,18.0,3.0,5.0,6.0,0.1,78.0,9.875,1005.0,59.875,7.0,2.0,-1.0,0.0,2.0,5.0,16:54:00,8:32:00,3.0,1205.4246031746034,09,12,2021,3
2021-12-10,22.049999996250005,1311.36466540303,9.803434653448456,1.289107848723893,8.0,5.0,24.0,7.0,8.0,7.0,1.7,81.0,7.875,1007.0,75.5,8.0,4.0,2.0,0.0,2.0,5.0,16:54:00,8:33:00,5.0,939.8294312169312,10,12,2021,4
2021-12-11,46.13749999666666,1261.9454882725329,8.133674279034778,1.200441999787521,8.0,4.0,12.0,4.0,6.0,7.0,0.0,81.0,10.0,1024.0,52.75,8.0,4.0,1.0,0.0,3.0,5.0,16:54:00,8:34:00,4.0,885.5729497354497,11,12,2021,5
2021-12-12,26.237499996250005,1209.6638901245385,7.027887231203827,1.1521177126637472,12.0,6.0,13.0,6.0,9.0,10.0,0.3,96.0,8.0,1026.0,71.0,12.0,8.0,4.0,0.0,2.0,6.8,16:54:00,8:35:00,6.0,649.8730820105819,12,12,2021,6
2021-12-13,19.46249999708333,1195.3643349197553,8.403015394532407,1.2404652302662649,13.0,5.0,7.0,6.0,9.0,10.0,0.0,95.0,7.0,1027.0,15.25,13.0,8.0,4.0,0.0,2.0,8.2,16:54:00,8:36:00,6.0,1112.8295634920637,13,12,2021,0
2021-12-14,38.57916666166667,1244.1353626460998,9.035245015184609,1.267202006542833,11.0,5.0,4.0,6.0,9.0,10.0,0.0,89.0,9.0,1029.0,13.0,11.0,7.0,5.0,0.0,2.0,8.2,16:54:00,8:36:00,6.0,1221.275595238095,14,12,2021,1
2021-12-15,45.66666666208332,885.6174578454913,4.424966383820636,1.0415305729795523,12.0,7.0,6.0,8.0,11.0,10.0,0.0,96.0,8.0,1033.0,56.0,12.0,7.0,8.0,0.0,3.0,6.8,16:54:00,8:37:00,7.0,1229.0386904761906,15,12,2021,2
2021-12-16,46.91666666375,1262.2569287593878,9.730974350851485,1.3002969295327946,11.0,5.0,10.0,6.0,8.0,10.0,0.0,97.0,8.0,1036.0,19.875,11.0,8.0,4.0,0.0,3.0,6.8,16:54:00,8:38:00,6.0,1284.5031084656084,16,12,2021,3
2021-12-17,30.53749999541668,1354.9311963119237,10.030253623727235,1.3069007026370711,11.0,5.0,15.0,5.0,9.0,8.0,0.0,91.0,10.0,1037.0,3.25,11.0,6.0,3.0,0.0,3.0,8.2,16:55:00,8:39:00,5.0,1186.561970899471,17,12,2021,4
2021-12-18,28.46666666291667,1254.248984862407,8.325030010328284,1.2130743279369538,11.0,5.0,15.0,5.0,9.0,9.0,0.0,90.0,10.0,1036.0,8.75,11.0,6.0,2.0,0.0,3.0,8.2,16:55:00,8:39:00,5.0,914.035515873016,18,12,2021,5
2021-12-19,17.304166663750003,1189.656271893966,7.137737064060723,1.1600446479416149,8.0,4.0,12.0,5.0,6.0,7.0,0.0,96.0,8.0,1035.0,37.75,8.0,5.0,2.0,0.0,3.0,6.8,16:55:00,8:40:00,5.0,634.0545634920635,19,12,2021,6
2021-12-20,18.199999995416672,1249.6729153731303,8.448872402537312,1.2374830412430968,7.0,3.0,17.0,5.0,5.0,7.0,0.0,87.0,10.0,1028.0,41.625,7.0,4.0,1.0,0.0,3.0,4.9,16:56:00,8:41:00,6.0,889.9841269841269,20,12,2021,0
2021-12-21,34.88749999458334,1177.3613230462863,8.892316995445542,1.262391807675967,7.0,0.0,12.0,1.0,5.0,5.0,0.0,67.0,10.0,1026.0,0.0,7.0,0.0,-3.0,0.0,2.0,8.2,16:56:00,8:41:00,1.0,898.4255291005292,21,12,2021,1
2021-12-22,23.90833332791667,882.6277884025404,4.3071069859700994,0.9982521843236128,6.0,-1.0,9.0,-1.0,5.0,3.0,0.0,67.0,10.0,1025.0,27.125,6.0,0.0,-3.0,0.0,2.0,6.8,16:57:00,8:42:00,0.0,733.3470238095238,22,12,2021,2
2021-12-23,40.52083333,1261.0224154618538,9.486592312539942,1.2975674069340608,8.0,1.0,12.0,1.0,6.0,7.0,0.0,81.0,9.0,1019.0,25.5,8.0,6.0,-2.0,0.0,2.0,8.2,16:57:00,8:42:00,1.0,663.5623677248677,23,12,2021,3
2021-12-24,39.812499995833335,1141.3859583222538,6.730913702645768,1.1523145635432206,9.0,7.0,11.0,7.0,9.0,9.0,0.8,97.0,4.75,1013.0,95.375,9.0,8.0,5.0,0.0,2.0,3.1,16:58:00,8:43:00,7.0,384.4257275132275,24,12,2021,4
2021-12-25,32.187499994583334,1003.1682290601136,4.679493928836584,1.0582552508638263,10.0,8.0,9.0,8.0,9.0,9.0,2.4,98.0,3.875,1005.0,81.5,10.0,8.0,7.0,0.0,2.0,4.9,16:59:00,8:43:00,8.0,203.432671957672,25,12,2021,5
2021-12-26,24.779166662083338,1016.7791102542594,5.102544296621781,1.085879789436804,10.0,9.0,16.0,9.0,10.0,10.0,0.6,96.0,7.0,1004.0,94.0,10.0,8.0,7.0,0.0,2.0,3.1,16:59:00,8:43:00,9.0,255.75747354497352,26,12,2021,6
2021-12-27,18.387499995,1108.2846483519631,6.022530869421758,1.1129992671700606,11.0,8.0,17.0,8.0,8.0,11.0,1.1,92.0,8.875,1004.0,97.625,11.0,9.0,5.0,0.0,2.0,3.2,17:00:00,8:43:00,8.0,421.1484126984126,27,12,2021,0
2021-12-28,11.879166665,1113.0695464024286,6.4147153715788345,1.13262604225,12.0,10.0,26.0,11.0,11.0,11.0,0.5,84.0,10.0,1005.0,92.5,12.0,9.0,8.0,0.0,3.0,3.2,17:01:00,8:44:00,11.0,513.8083994708995,28,12,2021,1
2021-12-29,20.320833331250004,885.370748641184,4.080734131625055,1.0299546681106304,15.0,9.0,23.0,12.0,14.0,15.0,0.3,94.0,9.0,1013.0,99.625,15.0,14.0,10.0,0.0,3.0,3.2,17:02:00,8:44:00,10.0,432.1976190476191,29,12,2021,2
2021-12-30,18.52499999625,1189.019815172301,6.849688300434046,1.1465029258347432,14.0,13.0,14.0,13.0,13.0,13.0,0.1,91.0,10.0,1024.0,84.375,14.0,13.0,12.0,0.0,3.0,3.2,17:03:00,8:44:00,14.0,627.4307539682541,30,12,2021,3
2021-12-31,27.824999996250003,1149.8854559282183,5.794546352775392,1.086549512615952,16.0,9.0,12.0,10.0,12.0,13.0,0.0,90.0,10.0,1026.0,3.5,16.0,11.0,8.0,0.0,4.0,8.6,17:04:00,8:44:00,10.0,598.2949074074075,31,12,2021,4
2022-01-01,21.9,1134.631263746493,5.146468012800761,1.0552499859484956,15.0,9.0,12.0,10.0,13.0,12.0,0.0,94.0,8.0,1025.0,14.375,15.0,10.0,8.0,0.0,3.0,8.6,17:05:00,8:44:00,10.0,515.2164682539682,01,01,2022,5
2022-01-02,13.891666666666666,1081.6691216814445,5.102280813383668,1.0754372926443063,14.0,10.0,22.0,11.0,13.0,13.0,0.2,83.0,10.0,1023.0,72.0,14.0,10.0,9.0,0.0,4.0,5.1,17:06:00,8:44:00,11.0,554.8466931216931,02,01,2022,6
2022-01-03,16.983333333333334,1165.020426630344,5.613868844017977,1.0772063896404611,12.0,10.0,18.0,11.0,12.0,11.0,2.8,87.0,8.75,1020.0,89.0,12.0,10.0,8.0,0.0,3.0,5.1,17:07:00,8:44:00,12.0,797.2109126984127,03,01,2022,0
2022-01-04,24.075000000000003,1220.304646264829,6.651972181056752,1.1363684489144503,15.0,3.0,32.0,12.0,15.0,4.0,8.9,85.0,6.5,1014.0,97.5,15.0,10.0,4.0,1.0,3.0,3.2,17:08:00,8:44:00,11.0,830.2790343915344,04,01,2022,1
2022-01-05,36.99583333333333,986.9440339607006,5.720088887702894,1.1062030887001906,6.0,3.0,18.0,3.0,5.0,5.0,0.5,68.0,10.0,1023.0,72.0,6.0,3.0,-1.0,0.0,1.0,5.1,17:09:00,8:43:00,4.0,1058.035515873016,05,01,2022,2
2022-01-06,47.29166666666666,1520.6602075958056,7.483607602935689,1.145916299228717,7.0,3.0,11.0,4.0,7.0,5.0,0.0,76.0,10.0,1025.0,52.0,7.0,1.0,3.0,0.0,2.0,8.7,17:10:00,8:43:00,5.0,1071.0673280423282,06,01,2022,3
2022-01-07,20.745833333333334,1295.327168124608,7.016937411991272,1.1423919565598086,8.0,3.0,21.0,5.0,6.0,7.0,0.4,87.0,9.0,1023.0,78.375,8.0,3.0,1.0,0.0,2.0,3.3,17:11:00,8:43:00,3.0,861.4431216931217,07,01,2022,4
2022-01-08,22.191666666666663,1011.3190890419804,4.504062485737249,1.0243136445456036,10.0,3.0,29.0,4.0,7.0,10.0,3.1,92.0,7.75,1019.0,94.0,10.0,7.0,1.0,0.0,2.0,3.3,17:12:00,8:42:00,3.0,503.122619047619,08,01,2022,5
2022-01-09,34.23333333333333,1105.1769743962443,5.12291944838117,1.062177451961123,7.0,4.0,19.0,4.0,6.0,7.0,0.6,78.0,10.0,1016.0,53.25,7.0,3.0,0.0,0.0,2.0,6.9,17:14:00,8:42:00,5.0,456.69325396825406,09,01,2022,6
2022-01-10,33.520833333333336,1236.2202875413846,6.875997301056332,1.1596296183401011,8.0,4.0,7.0,4.0,7.0,7.0,0.2,92.0,9.875,1025.0,80.875,8.0,4.0,2.0,0.0,2.0,6.9,17:15:00,8:42:00,5.0,996.763425925926,10,01,2022,0
2022-01-11,27.45416666666667,1425.175257279041,7.685572697174195,1.1775385319518064,6.0,1.0,5.0,1.0,5.0,5.0,0.0,83.0,10.0,1037.0,24.25,6.0,0.0,0.0,0.0,2.0,8.7,17:16:00,8:41:00,2.0,1091.9584656084658,11,01,2022,1
2022-01-12,48.575,1273.089307663587,7.033025327111615,1.1529328550143745,5.0,2.0,9.0,3.0,4.0,5.0,0.0,75.0,10.0,1040.0,52.625,5.0,1.0,2.0,0.0,2.0,3.3,17:18:00,8:41:00,2.0,1063.059523809524,12,01,2022,2
2022-01-13,31.59166666666667,1272.0729271318876,7.210516438854171,1.1440736896315755,9.0,1.0,12.0,1.0,6.0,7.0,0.0,87.0,10.0,1040.0,1.75,9.0,3.0,-2.0,0.0,2.0,8.7,17:19:00,8:40:00,1.0,1053.3668650793652,13,01,2022,3
2022-01-14,46.145833333333336,1293.69350730122,7.429311991029721,1.150249741170056,11.0,2.0,6.0,2.0,9.0,9.0,0.0,78.0,10.0,1038.0,0.75,11.0,4.0,0.0,0.0,3.0,8.7,17:20:00,8:39:00,3.0,1036.7429232804234,14,01,2022,4
2022-01-15,48.975,1064.1994072346693,4.962580633654146,1.0232006395666189,8.0,3.0,5.0,3.0,6.0,8.0,0.0,86.0,10.0,1032.0,27.75,8.0,3.0,1.0,0.0,3.0,5.1,17:22:00,8:39:00,4.0,890.2655423280422,15,01,2022,5
2022-01-16,30.441666666666677,1132.6809732928214,5.393270760576413,1.0577833883718508,7.0,2.0,10.0,2.0,6.0,6.0,0.0,94.0,10.0,1033.0,47.625,7.0,3.0,-1.0,0.0,2.0,5.1,17:23:00,8:38:00,2.0,600.964417989418,16,01,2022,6
2022-01-17,46.55833333333333,1218.3122387811588,6.643798857286138,1.121790554935335,11.0,5.0,8.0,6.0,9.0,10.0,0.0,97.0,5.75,1039.0,44.375,11.0,7.0,6.0,0.0,2.0,6.9,17:25:00,8:37:00,5.0,1028.3347883597885,17,01,2022,0
2022-01-18,33.99999999999999,1231.8119877302563,7.675658296048525,1.1822597097790273,11.0,2.0,12.0,3.0,8.0,9.0,0.0,90.0,10.0,1038.0,2.75,11.0,6.0,0.0,0.0,3.0,8.7,17:26:00,8:36:00,3.0,1144.7968915343915,18,01,2022,1
2022-01-19,39.85,1266.053813947152,7.705537688545655,1.1828796256824163,7.0,1.0,10.0,1.0,5.0,6.0,0.2,91.0,9.0,1033.0,39.5,7.0,3.0,0.0,0.0,2.0,6.9,17:28:00,8:35:00,2.0,1017.7957671957672,19,01,2022,2
2022-01-20,39.5,1336.874831890661,8.087395099439368,1.203171923974811,6.0,2.0,17.0,3.0,5.0,4.0,0.1,88.0,10.0,1036.0,58.625,6.0,3.0,0.0,0.0,1.0,5.1,17:29:00,8:35:00,4.0,1088.6314153439157,20,01,2022,3
2022-01-21,47.083333333333336,1367.0252992630335,7.669047387944529,1.171278226313236,6.0,1.0,15.0,2.0,4.0,5.0,0.0,90.0,10.0,1037.0,56.375,6.0,0.0,-2.0,0.0,1.0,5.1,17:31:00,8:34:00,2.0,1027.777380952381,21,01,2022,4
2022-01-22,29.666666666666668,1101.7809198200669,4.975164253969555,1.0307948065680024,9.0,1.0,9.0,1.0,6.0,8.0,0.0,85.0,10.0,1038.0,6.75,9.0,6.0,-1.0,0.0,3.0,8.7,17:32:00,8:33:00,1.0,833.5683201058201,22,01,2022,5
2022-01-23,15.266666666666667,1192.2319768769814,5.660710908589453,1.0838674928262055,7.0,2.0,12.0,3.0,6.0,6.0,0.0,86.0,9.0,1036.0,58.0,7.0,2.0,1.0,0.0,3.0,3.4,17:34:00,8:32:00,2.0,635.0036375661376,23,01,2022,6
2022-01-24,33.42083333333333,1263.289801503891,7.265757929370729,1.1715002903968894,10.0,1.0,7.0,1.0,7.0,8.0,0.0,91.0,10.0,1035.0,3.75,10.0,3.0,-1.0,0.0,3.0,8.7,17:35:00,8:30:00,2.0,1065.9048941798942,24,01,2022,0
2022-01-25,47.87916666666666,1283.089537814213,8.140519940235269,1.223473123842794,11.0,2.0,6.0,2.0,8.0,9.0,0.0,89.0,10.0,1037.0,0.875,11.0,5.0,0.0,0.0,3.0,8.7,17:37:00,8:29:00,2.0,1050.5234788359787,25,01,2022,1
2022-01-26,39.72083333333334,1312.8791710350138,7.79674607519002,1.190845766309317,10.0,1.0,5.0,2.0,8.0,8.0,0.0,86.0,10.0,1035.0,1.5,10.0,3.0,0.0,0.0,3.0,8.7,17:38:00,8:28:00,2.0,1035.3234126984128,26,01,2022,2
2022-01-27,37.133333333333326,1359.6196876713827,8.274161820100163,1.217995830576772,9.0,1.0,12.0,2.0,6.0,8.0,0.0,91.0,9.0,1033.0,38.125,9.0,7.0,-1.0,0.0,3.0,6.9,17:40:00,8:27:00,2.0,1118.6733938019652,27,01,2022,3
2022-01-28,36.57083333333333,1368.8045594503742,8.395202180031973,1.2229153920338522,10.0,5.0,7.0,5.0,8.0,9.0,0.0,96.0,7.0,1037.0,35.5,10.0,5.0,4.0,0.0,3.0,8.7,17:42:00,8:26:00,5.0,1079.1685941043083,28,01,2022,4
2022-01-29,22.704166666666666,1157.8185471645995,5.29502565115254,1.0375348877926198,12.0,4.0,16.0,5.0,10.0,11.0,0.0,90.0,10.0,1036.0,48.25,12.0,7.0,3.0,0.0,3.0,8.7,17:43:00,8:25:00,4.0,826.7823381204335,29,01,2022,5
2022-01-30,30.59583333333333,1243.5720950024145,6.616779157166184,1.1346292123938313,10.0,4.0,9.0,5.0,7.0,7.0,0.0,85.0,10.0,1035.0,49.375,10.0,8.0,2.0,0.0,2.0,7.0,17:45:00,8:23:00,8.0,834.4632842025699,30,01,2022,6
2022-01-31,22.10833333333333,1282.013548635828,7.677913277218728,1.1949466028334836,9.0,4.0,28.0,7.0,8.0,7.0,0.1,70.0,10.0,1027.0,60.625,9.0,2.0,2.0,0.0,3.0,5.2,17:47:00,8:22:00,5.0,1075.6013542454018,31,01,2022,0
